,Id,LotFrontage,1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Fence,FireplaceQu,Fireplaces,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandSlope,LotArea,LowQualFinSF,MSSubClass,MasVnrArea,MasVnrType,MiscVal,MoSold,OpenPorchSF,OverallQual,PavedDrive,PoolArea,RoofMatl,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,TotalSF,BuiltAge,RemodelAge,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,CentralAir_N,CentralAir_Y,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,OverallCond_1,OverallCond_2,OverallCond_3,OverallCond_4,OverallCond_5,OverallCond_6,OverallCond_7,OverallCond_8,OverallCond_9,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD
846,847,6.88865495787,14.9331483267,13.8915742428,0.0,3,4,3,12.4245924145,0.0,0,6,1.0,0.0,2,-0.759350787612,2,2,4,9.32456578166,4,2,4,5,1,2,6,-0.220404283043,2,5,3,5,17.3284510505,1,1,0,5,1,2,0,26.105310832,0.0,10,8.39509572729,1,0.0,9,6.7932790912,7,2,-0.0604474863867,0,0.0,1,7,-0.718597839662,9.89990765473,18.9393377298,3.81170173916,3.81170173916,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
847,848,5.29462068239,14.3362933375,0.0,0.0,3,4,0,12.0494427691,0.0,1,6,1.0,0.0,4,-0.356679960166,2,2,4,0.0,4,3,4,1,1,1,6,-0.625332711053,1,5,3,5,14.3362933375,0,1,0,2,1,3,0,29.4485329254,0.0,5,0.0,2,0.0,10,0.0,5,2,-0.0604474863867,0,0.0,1,5,-0.430961489982,0.0,17.2089999432,5.34967527041,5.34967527041,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
848,849,6.88865495787,16.0034942941,15.1081979695,0.0,5,4,3,0.0,0.0,6,6,0.0,0.0,4,0.787633182238,2,2,4,0.0,4,3,4,2,1,3,6,-0.522937016614,2,5,3,1,18.6328224676,0,1,4,0,1,3,0,37.7331470862,0.0,9,0.0,2,0.0,11,5.50816239138,6,2,-0.0604474863867,0,9.06282388388,1,10,-0.331216626786,12.2375602267,20.2216352321,7.58445114507,3.21875914759,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
849,850,7.0411234264,15.2699570362,13.8521548606,0.0,3,4,3,0.0,0.0,6,6,0.0,0.0,4,-0.0745828833112,1,2,4,0.0,2,2,4,5,1,2,6,0.184524144967,2,5,2,5,17.5260787843,1,1,0,7,1,3,0,26.2919983212,0.0,13,11.2357159557,1,0.0,10,7.58445114507,6,2,-0.0604474863867,0,0.0,1,7,-1.2103632117,7.89291069932,18.6827022329,5.0,3.47609101536,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
850,851,5.29462068239,14.2642250158,0.0,0.0,1,4,0,13.3180310757,0.0,2,6,1.0,0.0,2,-0.84579989181,2,2,4,0.0,4,2,4,3,0,1,6,-0.243676031779,2,5,0,5,14.2642250158,0,1,0,2,1,2,0,21.8144140904,0.0,0,8.98199770199,1,0.0,2,0.0,6,2,-0.0604474863867,0,0.0,1,3,-0.468075857682,8.45283534983,17.126176519,1.89864830731,1.89864830731,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
851,852,5.56744924864,16.4615910276,0.0,0.0,2,4,1,0.0,0.0,6,6,0.0,0.0,2,1.62027455425,2,2,4,0.0,4,2,4,5,1,2,6,-0.336763026724,2,5,0,5,16.4615910276,0,1,0,2,1,2,0,20.1141527609,0.0,0,5.50816239138,1,0.0,7,4.19208143626,8,2,-0.0604474863867,0,0.0,1,7,0.517774534366,8.50960038521,19.3333853481,1.59753955386,1.59753955386,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
852,853,6.10321517461,14.5719053398,13.6859640942,0.0,4,4,3,11.271536968,0.0,5,6,0.0,0.0,4,-0.0154334962287,2,2,4,0.0,2,3,2,2,2,2,6,-1.08145898628,1,5,3,5,16.9942280697,0,1,2,4,1,3,0,24.4832752725,0.0,12,0.0,2,0.0,10,0.0,7,2,-0.0604474863867,0,8.17439706385,1,7,-0.305700498992,0.0,19.0318651418,6.59270981489,6.26303939216,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
853,854,7.49493261187,16.4290867477,0.0,0.0,3,4,1,12.7574129312,0.0,5,6,0.0,0.0,4,0.00504129160757,2,2,4,0.0,2,3,2,1,1,1,6,0.803552661351,2,5,2,5,16.4290867477,1,1,4,7,1,3,0,27.7716539242,0.0,13,7.93783482204,1,0.0,10,0.0,6,2,-0.0604474863867,0,0.0,1,7,0.179105929098,9.14183348608,19.046837112,5.75280006406,5.75280006406,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
854,855,7.6339004142,17.3384998624,0.0,0.0,3,4,2,10.7180142956,15.2365264687,0,5,1.0,0.0,4,-0.429479205806,2,2,4,0.0,4,3,4,2,1,1,6,-0.0854281403728,2,5,3,5,17.3384998624,1,1,4,2,1,3,0,30.4521397261,0.0,5,0.0,2,0.0,9,11.7267978736,5,2,-0.0604474863867,0,10.7789780434,1,6,1.6544020452,0.0,20.6356441688,6.01972287721,5.06173308543,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
855,856,6.71266431959,15.0659696131,0.0,0.0,3,4,3,13.3180310757,0.0,0,6,1.0,0.0,4,-0.40900441797,2,2,4,0.0,2,3,4,3,0,1,6,-0.988371991338,1,5,3,5,15.0659696131,1,1,0,2,1,3,0,24.2896810422,0.0,5,0.0,2,0.0,6,7.68258740818,5,2,-0.0604474863867,0,0.0,1,6,-0.0227034452746,0.0,18.0475316678,5.88953212241,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
856,857,6.79558821732,15.0117050412,0.0,0.0,3,1,1,12.3700115691,11.8603778121,2,3,1.0,0.0,2,-1.27577043637,2,2,4,5.1808400232,4,3,2,3,0,1,6,0.482402528791,2,1,3,5,15.0117050412,0,1,4,7,1,3,1,27.1380296691,0.0,13,0.0,2,0.0,1,0.0,6,2,-0.0604474863867,0,0.0,1,5,-0.254668243404,0.0,17.7892942697,4.93670377332,4.93670377332,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
857,858,6.55789624365,13.5507327718,13.9403903312,0.0,3,4,3,0.0,0.0,6,6,0.0,0.0,2,0.321263014856,2,2,4,0.0,4,3,4,5,1,2,6,-0.602060962317,2,5,0,5,16.5347406146,1,1,2,5,1,3,0,25.2653268153,0.0,10,0.0,2,0.0,5,5.29462068239,6,2,-0.0604474863867,0,0.0,1,6,-0.806744462951,0.0,18.271293906,3.70550563296,3.59385963794,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
858,859,7.0411234264,16.2020324708,0.0,0.0,3,4,3,0.0,0.0,6,6,0.0,0.0,2,1.20395386824,2,2,4,0.0,4,3,2,5,1,2,6,0.0309306033083,2,5,2,5,16.2020324708,0,1,4,2,1,3,0,26.7969177601,0.0,5,9.27975395707,1,0.0,8,0.0,7,2,-0.0604474863867,0,0.0,1,6,0.09327895379,0.0,18.8337471189,5.1219872925,5.1219872925,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
859,860,7.45853301601,16.6240874956,15.4446297725,0.0,4,4,2,13.0904071858,0.0,1,6,1.0,0.0,4,-0.286155690952,3,2,4,0.0,4,3,4,2,1,2,6,0.682539567922,2,5,3,5,19.1981915049,1,1,4,5,1,2,0,27.172522022,0.0,10,9.71798849396,1,0.0,10,6.55789624365,6,2,-0.0604474863867,0,9.74453147709,1,9,0.00977162646353,0.0,20.8714858016,5.40358274631,4.36085615277,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
860,861,6.1842691472,14.5462819851,12.4313671414,0.0,3,4,3,0.0,0.0,6,6,0.0,0.0,4,0.799008064369,2,2,4,0.0,4,2,0,2,1,1,6,-1.19316338022,1,5,3,5,16.3724740754,1,1,2,0,1,2,0,24.8966671456,0.0,9,0.0,2,0.0,8,9.9752269498,7,2,-0.0604474863867,0,0.0,1,7,-0.31961838688,0.0,18.592613264,7.29754742925,2.92446596231,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
861,862,6.88865495787,15.0621129975,0.0,0.0,3,4,2,14.2323530437,0.0,1,6,1.0,0.0,4,-0.825325103974,2,2,4,0.0,4,3,4,3,0,1,6,0.147289346989,2,5,3,5,15.0621129975,1,1,0,2,1,3,0,27.5129269346,0.0,4,0.0,2,0.0,6,0.0,5,2,-0.0604474863867,0,0.0,1,6,-0.0250230932558,0.0,18.043099876,5.75280006406,5.75280006406,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
862,863,7.07070885302,15.28105171,0.0,0.0,3,4,3,11.0328210038,0.0,2,6,0.0,0.0,2,0.321263014856,2,2,4,0.0,4,3,0,3,0,2,6,0.0355849530556,2,5,3,5,15.28105171,0,1,4,2,1,3,0,26.3387912753,0.0,5,0.0,2,0.0,7,0.0,6,2,-0.0604474863867,0,0.0,1,6,-0.0227034452746,0.0,18.172428165,4.66591022466,4.59322595813,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
863,864,6.72793834253,15.4660490231,0.0,0.0,3,4,3,15.4660490231,0.0,1,6,1.0,0.0,4,-1.27577043637,2,2,4,0.0,4,3,0,3,0,1,6,0.929220104526,1,5,3,5,15.4660490231,0,1,4,2,1,3,0,25.1194159015,0.0,5,0.0,2,0.0,9,0.0,5,2,-0.0604474863867,0,0.0,1,6,0.227818536705,0.0,18.5072704222,5.97700948714,5.97700948714,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
864,865,6.7932790912,16.2082147236,0.0,0.0,3,4,3,0.0,0.0,6,6,0.0,0.0,0,1.84549722044,2,2,4,0.0,4,2,4,3,0,2,6,0.263648090671,2,5,0,5,16.2082147236,0,1,0,2,1,2,0,25.6395798283,0.0,5,0.0,2,0.0,7,8.45283534983,7,2,-0.0604474863867,0,0.0,1,6,0.747419684514,0.0,19.3600667558,0.743491774985,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
865,866,6.65907432769,14.9172874367,0.0,0.0,3,4,3,14.1725955331,0.0,1,6,1.0,0.0,4,-0.879924538204,2,2,4,0.0,4,3,2,3,0,1,6,1.99972054639,2,5,3,5,14.9172874367,0,1,4,2,1,3,0,25.7171940362,0.0,5,6.91977751727,1,0.0,10,0.0,5,2,-0.0604474863867,0,0.0,1,5,-0.110850068564,0.0,17.8766738072,5.45639552591,5.45639552591,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
866,867,6.62711015219,16.9942280697,0.0,0.0,3,4,0,0.0,0.0,6,6,0.0,0.0,2,2.45064094983,2,2,4,0.0,4,2,4,2,1,2,6,1.85078135448,3,5,2,5,16.9942280697,0,1,0,2,1,2,0,26.9519227467,0.0,5,10.3757582872,3,0.0,2,7.0411234264,8,2,-0.0604474863867,0,0.0,1,6,1.36444604754,9.32456578166,20.2509126246,0.743491774985,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
867,868,7.18623908994,15.3653147628,0.0,0.0,3,4,3,14.6311767422,0.0,0,6,1.0,0.0,4,-1.03007298234,1,2,4,0.0,4,3,4,3,0,1,6,0.333463336879,2,5,2,5,15.3653147628,1,1,4,2,1,1,0,24.3514135082,0.0,5,0.0,2,11.580547948,7,0.0,4,2,-0.0604474863867,0,0.0,1,5,-0.0227034452746,8.94913717945,18.2220714897,5.79915005882,5.79915005882,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
868,869,7.46975615165,16.7232197551,13.6447711575,0.0,2,2,4,0.0,0.0,4,4,0.0,0.0,3,-1.27577043637,1,2,4,0.0,4,3,4,5,1,2,6,0.929220104526,2,5,3,5,18.5561891226,0,1,2,5,1,3,0,29.1039692681,6.10321517461,10,0.0,2,0.0,7,8.52831181482,5,1,-0.0604474863867,0,0.0,1,7,-2.43513734582,8.04749317639,18.4476117511,6.30161234813,6.22393067182,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
869,870,7.0411234264,15.1500745493,14.4380456395,0.0,3,4,3,13.79740903,0.0,2,6,1.0,0.0,2,-0.593277508496,2,2,4,0.0,4,2,0,5,1,2,6,0.473093829297,2,5,0,5,17.7497656159,1,1,0,5,1,2,0,26.5092845691,0.0,10,10.0490607372,1,0.0,8,7.32475465863,7,2,-0.0604474863867,0,0.0,1,8,0.000493034538361,8.74516427966,19.7967209821,3.91301228983,3.81170173916,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
870,871,6.37721516057,14.4685950313,0.0,0.0,2,4,3,0.0,0.0,6,6,0.0,0.0,4,0.758058488696,4,2,4,0.0,4,3,4,3,0,1,6,-0.76496320347,1,5,3,5,14.4685950313,0,1,2,2,1,3,0,24.0330024592,0.0,5,0.0,2,0.0,10,0.0,5,2,-0.0604474863867,0,0.0,1,5,-0.361372050543,0.0,17.3610438081,5.84471771198,5.84471771198,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
871,872,6.72793834253,14.0602757943,14.3984834818,0.0,3,4,3,12.3700115691,0.0,2,6,0.0,0.0,2,-0.595552484922,2,2,4,0.0,4,3,4,3,0,2,6,0.235721992187,2,5,2,5,17.0895479072,1,1,0,5,1,2,0,25.7171940362,0.0,10,7.96006490993,1,0.0,8,6.95057838676,6,2,-0.0604474863867,0,0.0,1,7,-0.570140368859,0.0,18.8838954483,3.35138826167,3.35138826167,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
